what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.core",1490581319906
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.201.v201011231540,"org.eclipse.jst.ws.jaxrs.core",1490581319921
started,bundle,org.eclipse.jst.servlet.ui,1.1.404.v201101270100,"org.eclipse.jst.servlet.ui",1490581320125
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1490581320265
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1490581320281
started,bundle,org.eclipse.wst.jsdt.core,1.1.4.v201102102045,"org.eclipse.wst.jsdt.core",1490581320468
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1490581321031
started,bundle,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui",1490581321031
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1490581321281
started,bundle,org.eclipse.wst.common.modulecore,1.2.5.v201101270100,"org.eclipse.wst.common.modulecore",1490581321296
started,bundle,org.eclipse.jst.j2ee.core,1.2.4.v201102101900,"org.eclipse.jst.j2ee.core",1490581321375
started,bundle,org.eclipse.jem,2.0.400.v201005110200,"org.eclipse.jem",1490581321390
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1490581321453
started,bundle,org.eclipse.wst.xml.core,1.1.503.v201102102045,"org.eclipse.wst.xml.core",1490581321453
started,bundle,org.eclipse.wst.validation,1.2.201.v201101270100,"org.eclipse.wst.validation",1490581321515
started,bundle,org.eclipse.jst.j2ee,1.1.404.v201102081800,"org.eclipse.jst.j2ee",1490581321593
started,bundle,org.eclipse.jst.jee.ui,1.0.304.v201101272100,"org.eclipse.jst.jee.ui",1490581321593
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.403.v201012020600,"org.eclipse.jst.j2ee.navigator.ui",1490581321671
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581324312
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1490581324734
started,bundle,org.eclipse.ui.views.log,1.0.100.v20110210_r362,"org.eclipse.ui.views.log",1490581324765
started,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1490581324796
opened,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1490581324890
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1490581324984
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1490581325250
opened,view,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1490581325468
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1490581325515
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1490581325546
activated,view,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.internal.introview",1490581328093
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1490581328109
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1490581329640
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1490581330281
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1490581330281
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1490581330781
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1490581330812
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581337234
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1490581344375
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1490581358078
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581359312
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1490581361046
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1490581361171
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1490581361484
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581363296
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581363296
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581363359
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581371906
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581372265
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581414109
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581415937
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581419437
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581422750
started,bundle,com.github.eclipsecolortheme,0.11.1.201106241814,"com.github.eclipsecolortheme",1490581437640
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581457156
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581459765
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1490581468843
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1490581468843
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1490581469718
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1490581469765
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1490581477234
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1490581477234
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1490581478453
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1490581478500
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1490581491015
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1490581491015
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1490581491765
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1490581491812
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1490581495375
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1490581495375
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1490581496046
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1490581496093
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581496171
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581497375
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581499234
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581499687
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581511687
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581542921
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581546906
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581547750
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581547750
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581547812
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581780015
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581780031
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581791312
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581814640
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581841375
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581842031
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581843296
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1490581847546
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581851750
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581857281
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581860109
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581873125
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1490581876046
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1490581876468
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1490581880640
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1490581881593
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581892015
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581894078
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1490581899109
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581902765
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581902968
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1490581905953
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1490581906562
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1490581921843
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1490581926375
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581927078
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581927078
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581927140
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581929671
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581929968
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581933453
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1490581934140
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581874109
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581874218
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1490581876500
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1490581877062
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1490581877609
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1490581878000
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1490581878453
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1490581878890
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1490581879234
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1490581897796
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581902718
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581902718
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581902781
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581903859
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1490581913078
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1490581914734
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1490581915468
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581935968
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581936750
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581937078
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581941875
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581965531
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581969562
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1490581981812
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1490581984843
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581985109
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490581999828
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1490582002125
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490582042437
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1490582049937
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490582081609
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1490582117609
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1490582117906
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1490582118265
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1490582118718
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1490582119125
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1490582119437
